item_id,hour_offset,exposure,dataset
96,104,31,train
96,105,23,train
96,106,13,train
96,107,9,train
96,108,8,train
96,109,5,train
96,110,4,train
96,111,2,train
96,112,1,train
96,114,2,train
96,115,1,train
96,116,1,train
96,122,2,train
96,123,1,train
96,124,1,train
96,125,2,train
96,126,3,train
96,127,3,train
96,128,1,train
96,132,1,train
96,133,1,train
97,31,3,train
97,32,1,train
97,33,2,train
97,55,3,train
97,56,3,train
97,57,1,train
97,58,1,train
98,4,1,train
98,5,5,train
98,6,1,train
98,7,1,train
98,10,1,train
98,11,1,train
99,112,1,train
99,114,1,train
99,127,1,train
99,132,2,train
100,95,1,train
100,96,1,train
100,98,3,train
100,101,1,train
101,6,2,train
101,7,3,train
101,9,1,train
101,10,1,train
101,11,1,train
101,12,3,train
101,13,1,train
101,16,1,train
102,99,1,train
102,101,1,train
102,102,3,train
102,103,33,train
102,104,38,train
102,105,175,train
102,106,249,train
102,107,184,train
102,108,171,train
102,109,133,train
102,110,117,train
102,111,109,train
102,112,69,train
102,113,75,train
102,114,74,train
102,115,48,train
102,116,23,train
102,117,15,train
102,118,12,train
102,119,5,train
102,120,9,train
102,121,3,train
102,122,7,train
102,123,7,train
102,124,9,train
102,125,12,train
102,126,14,train
102,127,9,train
102,128,4,train
102,129,11,train
102,130,5,train
102,132,1,train
102,133,1,train
103,3,1,train
103,4,1,train
103,5,2,train
103,6,1,train
103,7,1,train
103,10,1,train
103,13,1,train
103,15,1,train
103,17,2,train
103,18,1,train
103,20,1,train
103,26,1,train
103,35,1,train
103,41,1,train
103,46,1,train
103,47,1,train
103,52,2,train
103,53,1,train
103,54,2,train
103,55,1,train
103,56,7,train
103,57,2,train
103,58,4,train
103,61,1,train
103,71,2,train
103,76,1,train
103,78,1,train
103,81,3,train
103,83,1,train
103,84,1,train
103,85,1,train
103,86,2,train
103,87,1,train
103,88,3,train
103,89,1,train
103,91,1,train
103,92,1,train
103,96,1,train
103,97,1,train
103,98,1,train
103,100,2,train
103,101,2,train
103,102,1,train
103,103,3,train
103,104,1,train
103,105,1,train
103,106,2,train
103,107,2,train
103,108,3,train
103,109,1,train
103,110,2,train
103,112,1,train
103,113,1,train
103,119,1,train
103,123,2,train
103,124,3,train
103,125,5,train
103,126,1,train
103,127,5,train
103,129,1,train
103,130,2,train
103,131,1,train
103,132,2,train
103,135,1,train
103,152,1,test
103,154,1,test
103,155,1,test
104,99,1,train
104,100,2,train
104,101,8,train
104,102,49,train
104,103,61,train
104,104,45,train
104,105,7,train
104,106,3,train
104,107,2,train
104,108,2,train
104,109,2,train
104,110,1,train
104,127,1,train
105,7,1,train
105,8,5,train
105,9,3,train
105,10,5,train
105,11,7,train
105,12,4,train
105,13,7,train
105,14,4,train
105,15,3,train
105,16,4,train
105,17,1,train
105,18,4,train
105,20,3,train
105,25,1,train
105,26,1,train
105,27,4,train
105,28,5,train
105,29,8,train
105,30,3,train
105,31,6,train
105,51,1,train
105,52,3,train
105,53,1,train
105,54,1,train
105,55,2,train
105,57,1,train
106,58,1,train
106,59,2,train
106,60,4,train
106,61,1,train
106,78,1,train
107,-1,4,train
107,0,1,train
107,1,5,train
107,2,7,train
107,3,8,train
107,4,2,train
107,5,9,train
107,6,13,train
107,7,12,train
107,8,11,train
107,9,8,train
107,10,9,train
107,11,4,train
107,12,8,train
107,13,6,train
108,50,8,train
108,51,15,train
108,52,3,train
109,111,1,train
109,114,1,train
109,121,2,train
109,123,1,train
109,124,1,train
109,127,1,train
109,128,1,train
109,131,1,train
109,132,1,train
110,100,4,train
110,101,10,train
110,102,1,train
111,111,1,train
111,114,1,train
111,121,1,train
111,122,1,train
111,125,3,train
111,126,1,train
111,127,1,train
111,128,1,train
111,129,1,train
111,130,1,train
112,63,1,train
112,64,2,train
112,65,2,train
112,66,1,train
112,68,1,train
112,69,1,train
113,92,1,train
113,93,2,train
113,94,2,train
113,97,1,train
113,98,3,train
113,99,3,train
113,100,6,train
113,101,6,train
114,114,1,train
114,116,1,train
114,117,1,train
114,118,3,train
114,119,1,train
114,121,1,train
114,122,1,train
114,123,6,train
114,124,5,train
114,125,5,train
114,126,3,train
115,11,1,train
115,13,1,train
115,14,1,train
115,18,1,train
115,19,1,train
115,40,1,train
116,72,1,train
116,74,2,train
116,75,1,train
116,76,3,train
117,84,4,train
117,85,1,train
117,98,1,train
118,4,2,train
118,5,1,train
118,6,1,train
118,7,11,train
118,8,8,train
118,9,1,train
118,10,2,train
118,11,1,train
118,12,2,train
118,13,2,train
118,14,3,train
118,15,3,train
118,16,4,train
118,17,3,train
118,18,1,train
118,19,2,train
118,26,1,train
118,30,1,train
119,2,1,train
119,4,2,train
119,6,2,train
119,8,1,train
119,9,1,train
119,10,2,train
119,14,1,train
119,15,1,train
119,16,3,train
119,27,2,train
119,29,1,train
119,32,1,train
119,33,2,train
119,35,2,train
119,36,1,train
119,37,1,train
119,41,1,train
119,44,1,train
119,58,1,train
120,37,1,train
120,105,1,train
120,106,2,train
120,107,1,train
120,113,1,train
120,122,1,train
120,153,2,test
121,54,1,train
121,58,2,train
121,60,1,train
121,62,2,train
121,63,2,train
121,65,2,train
121,68,1,train
121,69,1,train
121,74,2,train
121,75,2,train
121,79,2,train
121,81,1,train
121,82,2,train
121,83,1,train
121,84,1,train
121,85,3,train
121,91,1,train
121,97,1,train
121,98,1,train
121,101,1,train
121,102,1,train
121,105,1,train
121,107,1,train
122,74,2,train
122,75,6,train
122,76,8,train
122,77,5,train
122,78,1,train
122,81,1,train
122,83,2,train
122,86,1,train
123,124,1,train
123,125,1,train
123,127,1,train
123,128,11,train
123,129,17,train
123,130,23,train
123,131,16,train
123,132,2,train
123,133,1,train
124,98,1,train
124,99,1,train
124,100,1,train
124,104,2,train
124,105,1,train
124,106,1,train
124,107,1,train
124,111,1,train
125,6,1,train
125,18,1,train
125,19,1,train
125,27,1,train
125,28,1,train
125,29,1,train
126,62,2,train
126,65,2,train
126,66,1,train
126,76,1,train
126,77,2,train
126,78,2,train
126,81,1,train
127,1,1,train
127,4,1,train
127,6,1,train
127,10,1,train
127,11,1,train
127,15,2,train
128,56,1,train
128,57,1,train
128,58,1,train
128,59,1,train
128,60,7,train
128,61,6,train
128,62,2,train
128,63,5,train
128,64,4,train
128,65,3,train
128,67,3,train
128,75,3,train
128,76,5,train
128,77,5,train
128,79,1,train
128,80,1,train
129,107,1,train
129,108,69,train
129,109,364,train
129,110,294,train
129,111,272,train
129,112,212,train
129,113,169,train
129,114,58,train
129,115,1,train
129,121,1,train
129,123,2,train
129,124,4,train
129,125,8,train
129,126,28,train
129,127,16,train
129,128,2,train
129,129,3,train
129,130,2,train
129,131,2,train
129,141,1,train
130,131,3,train
130,132,4,train
130,133,4,train
130,134,4,train
130,135,2,train
130,136,2,train
130,153,1,test
131,120,1,train
131,122,3,train
131,123,9,train
131,124,3,train
131,125,4,train
131,126,7,train
131,127,1,train
132,53,1,train
132,55,1,train
132,57,1,train
132,58,4,train
132,59,1,train
133,108,2,train
133,111,6,train
133,112,4,train
133,113,1,train
133,115,1,train
133,117,1,train
133,119,1,train
133,121,1,train
133,122,4,train
133,123,4,train
133,124,5,train
133,125,4,train
133,126,7,train
133,127,6,train
133,128,4,train
133,129,5,train
133,130,3,train
133,131,7,train
133,133,4,train
133,134,2,train
133,137,1,train
133,138,2,train
133,139,1,train
133,141,1,train
133,155,1,test
134,46,1,train
134,49,1,train
134,51,1,train
134,54,1,train
134,56,1,train
134,103,1,train
135,108,1,train
135,109,4,train
136,-1,8,train
136,0,2,train
136,1,5,train
136,2,4,train
136,3,5,train
136,4,12,train
136,5,10,train
136,6,8,train
136,7,5,train
136,8,9,train
136,9,11,train
136,10,9,train
136,11,10,train
136,12,12,train
136,13,8,train
136,14,3,train
136,15,7,train
136,16,8,train
136,17,6,train
136,18,7,train
136,19,3,train
136,20,1,train
136,21,5,train
136,22,1,train
136,23,14,train
136,24,17,train
136,25,23,train
136,26,41,train
136,27,49,train
136,28,66,train
136,29,67,train
136,30,68,train
136,31,70,train
136,32,58,train
136,33,62,train
136,34,43,train
136,35,45,train
136,36,35,train
136,37,48,train
136,38,46,train
136,39,46,train
136,40,50,train
136,41,61,train
136,42,45,train
136,43,31,train
136,44,20,train
136,45,11,train
136,46,3,train
136,48,4,train
136,49,9,train
136,50,8,train
136,51,18,train
136,52,30,train
136,53,34,train
136,54,30,train
136,55,19,train
136,56,5,train
136,57,4,train
136,58,4,train
136,59,3,train
136,60,3,train
136,61,2,train
136,62,2,train
136,63,1,train
136,64,1,train
136,66,1,train
136,78,1,train
136,81,1,train
136,110,1,train
137,92,1,train
137,93,1,train
137,94,1,train
137,102,1,train
137,103,1,train
137,104,3,train
137,105,4,train
137,106,2,train
138,86,5,train
138,87,3,train
138,88,1,train
138,89,2,train
138,90,2,train
138,91,1,train
139,79,3,train
139,81,3,train
139,82,1,train
139,84,4,train
139,85,2,train
139,86,1,train
139,87,1,train
139,89,1,train
139,90,1,train
139,92,1,train
139,95,1,train
139,97,1,train
139,98,1,train
139,99,1,train
139,100,2,train
139,101,2,train
140,54,1,train
140,56,8,train
140,57,14,train
140,58,4,train
140,59,2,train
140,60,3,train
140,61,1,train
140,62,1,train
140,63,1,train
140,66,1,train
140,67,1,train
140,74,1,train
140,77,1,train
140,78,2,train
140,81,1,train
140,85,1,train
140,86,1,train
140,88,1,train
140,101,1,train
140,105,1,train
140,108,1,train
141,64,1,train
141,65,3,train
141,66,1,train
142,55,1,train
142,56,3,train
142,57,5,train
142,58,3,train
142,59,2,train
143,40,3,train
143,41,1,train
143,42,1,train
143,44,1,train
143,49,1,train
144,-1,1,train
144,35,1,train
144,36,1,train
144,59,1,train
144,64,1,train
145,10,1,train
145,13,1,train
145,29,1,train
145,42,1,train
145,101,1,train
145,113,1,train
146,81,3,train
146,82,4,train
146,83,6,train
146,84,3,train
146,85,5,train
146,86,3,train
146,87,1,train
147,123,1,train
147,124,2,train
147,126,3,train
147,127,1,train
147,128,1,train
147,129,1,train
147,131,1,train
148,60,1,train
148,61,7,train
148,62,1,train
149,34,5,train
149,36,2,train
149,37,3,train
149,39,2,train
149,40,1,train
150,43,1,train
150,47,1,train
150,51,2,train
150,52,2,train
150,53,5,train
150,54,3,train
150,55,5,train
150,56,3,train
150,57,4,train
150,58,1,train
150,59,3,train
150,60,2,train
150,61,1,train
151,16,1,train
151,20,1,train
151,25,2,train
151,27,1,train
151,29,1,train
151,30,1,train
152,106,2,train
152,107,3,train
152,108,2,train
153,81,3,train
153,82,2,train
153,83,3,train
153,84,6,train
153,85,4,train
153,86,1,train
153,87,1,train
153,100,4,train
153,101,2,train
153,104,3,train
153,105,1,train
153,106,1,train
153,127,1,train
153,128,2,train
153,129,1,train
154,126,2,train
154,127,2,train
154,128,2,train
154,129,4,train
155,100,3,train
155,101,3,train
155,102,5,train
155,103,2,train
155,104,3,train
155,105,6,train
155,106,19,train
155,107,271,train
155,108,448,train
155,109,280,train
155,110,112,train
155,111,19,train
155,112,14,train
155,113,4,train
155,114,12,train
155,115,9,train
155,116,4,train
155,117,1,train
155,121,1,train
155,122,1,train
155,125,2,train
155,126,1,train
155,129,1,train
155,130,1,train
155,140,1,train
156,1,1,train
156,3,1,train
156,10,1,train
156,16,1,train
156,18,1,train
156,29,1,train
156,33,1,train
156,35,1,train
156,40,2,train
156,53,1,train
156,54,1,train
156,55,2,train
156,56,1,train
156,57,1,train
156,58,2,train
156,59,2,train
156,60,1,train
156,98,1,train
156,102,2,train
157,83,2,train
157,84,2,train
157,85,1,train
158,111,1,train
158,112,3,train
158,113,6,train
158,114,4,train
158,115,3,train
158,116,2,train
158,117,6,train
158,118,3,train
158,120,1,train
158,123,2,train
158,124,3,train
158,125,2,train
158,126,8,train
158,127,8,train
158,128,5,train
159,83,1,train
159,85,2,train
159,86,4,train
159,87,4,train
159,88,2,train
159,89,4,train
159,90,1,train
159,91,2,train
159,92,2,train
159,93,1,train
159,94,1,train
159,97,1,train
159,100,2,train
159,102,2,train
159,103,3,train
159,104,4,train
159,105,4,train
160,42,1,train
160,51,4,train
160,52,1,train
160,53,1,train
160,54,2,train
160,55,1,train
161,16,2,train
161,17,1,train
161,25,3,train
161,26,1,train
161,27,5,train
161,28,8,train
161,29,8,train
161,30,16,train
161,31,9,train
161,32,14,train
161,33,3,train
161,34,4,train
161,35,8,train
161,36,7,train
161,37,2,train
161,38,2,train
161,40,1,train
161,41,3,train
162,124,1,train
162,128,1,train
162,129,1,train
162,134,1,train
162,135,1,train
162,136,1,train
162,138,1,train
163,79,3,train
163,81,3,train
164,3,1,train
164,4,3,train
164,5,2,train
164,6,1,train
164,7,2,train
164,8,2,train
164,14,1,train
164,18,1,train
164,19,1,train
164,29,2,train
164,30,3,train
164,31,1,train
164,32,1,train
164,33,1,train
164,35,1,train
164,36,2,train
164,37,1,train
164,39,4,train
164,40,1,train
164,41,1,train
164,51,1,train
164,52,3,train
164,53,3,train
164,54,2,train
164,55,2,train
164,57,1,train
164,59,1,train
164,60,2,train
164,61,2,train
164,63,2,train
164,64,1,train
164,71,1,train
164,73,1,train
164,75,2,train
164,77,1,train
164,78,3,train
164,104,1,train
165,52,2,train
165,53,20,train
165,54,41,train
165,55,34,train
165,56,18,train
165,57,10,train
165,58,14,train
165,59,7,train
165,60,7,train
165,61,5,train
165,62,5,train
165,63,9,train
165,64,5,train
165,65,3,train
165,66,3,train
165,67,2,train
165,68,1,train
165,69,2,train
165,70,3,train
165,71,2,train
165,72,3,train
165,73,2,train
165,75,3,train
165,76,10,train
165,77,6,train
165,78,1,train
165,79,6,train
165,81,4,train
165,82,8,train
165,83,6,train
165,84,1,train
165,85,1,train
165,86,1,train
165,87,1,train
165,88,3,train
165,89,1,train
165,91,1,train
165,92,2,train
165,93,1,train
165,94,1,train
165,96,1,train
165,97,2,train
165,98,1,train
165,99,1,train
165,100,1,train
165,102,1,train
165,107,1,train
165,127,1,train
166,136,1,train
167,102,1,train
167,106,1,train
167,107,5,train
168,103,3,train
168,104,4,train
168,105,5,train
168,106,15,train
168,107,103,train
168,108,180,train
168,109,110,train
168,110,57,train
168,111,42,train
168,112,24,train
168,113,36,train
168,114,22,train
168,115,26,train
168,116,7,train
168,117,1,train
168,118,1,train
168,119,1,train
168,121,3,train
168,122,2,train
168,123,3,train
168,124,1,train
168,125,2,train
168,126,3,train
168,127,1,train
168,128,1,train
169,3,1,train
169,7,1,train
169,8,1,train
169,9,1,train
169,12,1,train
169,13,2,train
169,14,1,train
169,17,1,train
169,26,2,train
169,30,1,train
170,86,1,train
170,87,1,train
170,92,1,train
170,97,1,train
170,104,1,train
171,81,3,train
171,83,1,train
171,84,1,train
171,85,1,train
172,128,1,train
172,129,1,train
172,133,4,train
172,134,3,train
173,99,1,train
173,100,1,train
173,101,1,train
173,102,1,train
173,104,2,train
174,5,3,train
174,7,3,train
174,8,3,train
174,14,2,train
174,15,1,train
174,16,2,train
174,18,1,train
174,52,1,train
175,79,6,train
175,81,7,train
175,82,3,train
175,83,6,train
176,58,5,train
177,135,9,train
177,136,11,train
177,137,9,train
177,138,11,train
177,139,3,train
177,140,3,train
177,142,3,train
177,155,1,test
177,158,1,test
178,15,2,train
178,19,1,train
178,25,1,train
178,26,1,train
178,27,36,train
178,28,78,train
178,29,68,train
178,30,80,train
178,31,86,train
178,32,54,train
178,33,43,train
178,34,48,train
178,35,23,train
178,36,7,train
178,37,7,train
178,38,5,train
178,39,1,train
178,40,6,train
178,41,2,train
178,42,1,train
178,45,1,train
179,69,4,train
179,70,8,train
179,71,4,train
179,72,1,train
179,73,1,train
179,74,5,train
179,75,10,train
179,76,14,train
179,77,4,train
179,78,8,train
179,79,7,train
179,81,1,train
179,85,1,train
179,101,1,train
180,3,1,train
180,4,1,train
180,6,1,train
180,11,4,train
180,12,1,train
180,15,2,train
180,16,1,train
180,17,1,train
180,18,3,train
180,19,1,train
180,23,1,train
180,27,1,train
180,28,1,train
180,29,2,train
180,32,1,train
180,36,1,train
180,37,1,train
180,39,1,train
180,44,1,train
180,45,1,train
180,51,1,train
180,52,1,train
180,53,5,train
180,54,2,train
180,55,2,train
180,56,1,train
180,88,1,train
181,120,1,train
181,122,4,train
181,123,3,train
181,124,2,train
181,125,3,train
182,2,1,train
182,4,2,train
182,6,3,train
182,7,64,train
182,8,74,train
182,9,61,train
182,10,53,train
182,11,48,train
182,12,43,train
182,13,46,train
182,14,3,train
182,15,4,train
182,16,4,train
182,17,1,train
182,18,1,train
182,20,3,train
182,21,2,train
182,22,1,train
182,28,3,train
182,59,1,train
183,26,3,train
183,27,9,train
183,28,5,train
183,29,10,train
183,30,7,train
183,31,9,train
183,32,8,train
183,33,5,train
183,34,7,train
183,35,3,train
183,36,3,train
183,37,7,train
183,38,12,train
183,39,7,train
183,40,4,train
183,41,4,train
183,42,4,train
183,43,3,train
183,44,2,train
183,45,1,train
183,46,1,train
183,47,1,train
183,48,3,train
183,49,1,train
183,50,6,train
183,51,14,train
183,52,14,train
183,53,22,train
183,54,19,train
183,55,25,train
183,56,11,train
183,57,9,train
183,58,16,train
183,59,4,train
183,60,15,train
183,61,5,train
183,62,5,train
183,63,3,train
183,64,8,train
183,65,2,train
183,66,4,train
183,67,2,train
183,68,4,train
183,69,2,train
183,70,1,train
183,71,1,train
183,72,1,train
183,73,2,train
183,74,2,train
183,75,1,train
183,76,6,train
183,77,9,train
183,78,8,train
183,79,1,train
183,81,1,train
183,83,1,train
183,85,1,train
183,88,1,train
183,93,1,train
183,99,2,train
183,100,2,train
183,101,1,train
183,102,1,train
183,104,2,train
184,-1,1,train
184,2,1,train
184,4,3,train
184,5,43,train
184,6,9,train
184,7,4,train
184,8,8,train
184,9,94,train
184,10,113,train
184,11,101,train
184,12,98,train
184,13,109,train
184,14,45,train
184,15,9,train
184,16,8,train
184,17,30,train
184,18,14,train
184,19,16,train
184,20,8,train
184,21,5,train
184,22,2,train
184,23,2,train
184,24,3,train
184,25,3,train
184,26,1,train
184,27,1,train
184,29,1,train
184,30,2,train
184,31,1,train
184,32,2,train
184,33,1,train
184,37,1,train
184,65,1,train
185,139,1,train
185,140,81,train
185,141,57,train
185,142,20,train
185,156,1,test
186,87,39,train
186,88,44,train
186,89,34,train
186,90,30,train
186,91,19,train
186,92,20,train
186,93,1,train
186,98,1,train
186,103,1,train
186,104,1,train
187,2,1,train
187,5,1,train
187,6,2,train
187,7,1,train
187,8,1,train
187,32,2,train
187,34,1,train
187,52,1,train
187,57,1,train
188,63,15,train
188,64,23,train
188,65,21,train
188,66,22,train
188,67,13,train
188,68,9,train
188,69,7,train
188,70,7,train
188,71,6,train
188,72,1,train
188,73,3,train
188,74,8,train
188,75,7,train
188,76,30,train
188,77,30,train
188,78,21,train
188,79,19,train
188,80,2,train
188,81,18,train
188,82,11,train
188,83,9,train
188,84,12,train
188,85,6,train
188,86,2,train
188,87,10,train
188,88,4,train
188,89,5,train
188,90,1,train
188,91,1,train
188,92,1,train
188,93,2,train
188,94,1,train
188,95,1,train
188,96,1,train
188,97,2,train
188,98,5,train
188,99,7,train
188,100,8,train
188,101,10,train
188,102,18,train
188,103,5,train
188,104,12,train
188,105,14,train
188,106,16,train
188,107,14,train
188,108,11,train
188,109,9,train
188,110,5,train
188,111,4,train
188,112,6,train
188,113,1,train
188,114,6,train
188,115,3,train
188,120,2,train
188,122,3,train
188,123,3,train
188,124,10,train
188,125,8,train
188,126,8,train
188,127,1,train
188,128,3,train
188,129,2,train
188,132,2,train
188,134,2,train
188,153,1,test
189,119,52,train
189,120,44,train
189,121,65,train
189,122,91,train
189,123,127,train
189,124,197,train
189,125,246,train
189,126,328,train
189,127,143,train
189,128,177,train
189,129,270,train
189,130,339,train
189,131,301,train
189,132,110,train
189,133,1,train
190,11,1,train
190,12,2,train
190,15,1,train
190,16,1,train
190,17,4,train
190,18,3,train
190,19,2,train
190,20,2,train
190,21,1,train
190,22,2,train
190,23,1,train
190,26,2,train
190,27,1,train
190,28,4,train
190,29,2,train
190,30,1,train
190,31,1,train
190,32,1,train
190,33,1,train
191,39,1,train
191,44,4,train
191,45,6,train
191,46,6,train
191,47,1,train
191,48,4,train
191,49,7,train
191,50,20,train
191,51,11,train
191,52,10,train
191,53,4,train
191,54,6,train
